id,title,description,availability,condition,price,sale_price,link,image_link,additional_image_link,brand,product_type,mpn
52869,PB2 Powdered Peanut Butter (453 gram),"PB2 pindapoeder met pindasmaak, verpakt in een pot van 453 gram.",in stock,new,24.64 EUR,,https://thehealthhouse.nl/product/pb2-powdered-peanut-butter-453-gram/,https://thehealthhouse.nl/wp-content/uploads/2026/08/33911.jpg,,PB2 (Bell Plantation),Food,BPL9602-453
52871,PB2 Peanut Powder with Cocoa (453 gram),"PB2 pindapoeder met cacao, in een verpakking van 453 gram.",in stock,new,24.64 EUR,,https://thehealthhouse.nl/product/pb2-peanut-powder-with-cocoa-453-gram/,https://thehealthhouse.nl/wp-content/uploads/2026/08/33908.jpg,,PB2 (Bell Plantation),Food,BPL9601-453
52877,"Alka Thee, Ontzurende kruidenthee (96 zakjes)",Kruidenthee in een verpakking met 96 zakjes voor een ruim theevoorraadje.,in stock,new,32.40 EUR,,https://thehealthhouse.nl/product/alka-thee-ontzurende-kruidenthee-96-zakjes/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32973.jpg,,Alka,Liver Support,ALK9701-96
52879,"Alka Thee, Ontzurende kruidenthee (48 zakjes)","Kruidenthee met cafeïne, verpakt per 48 praktische theezakjes.",in stock,new,21.40 EUR,,https://thehealthhouse.nl/product/alka-thee-ontzurende-kruidenthee-48-zakjes/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32923.jpg,,Alka,Liver Support,ALK9701-48
52881,"Alka Bad, Basisch Badzout pH 8,5 (1200 gram)","Basisch badzout pH 8,5 met magnesium en calcium, grootverpakking van 1200 gram.",in stock,new,34.60 EUR,,https://thehealthhouse.nl/product/alka-bad-basisch-badzout-ph-85-1200-gram/,https://thehealthhouse.nl/wp-content/uploads/2026/08/57440.jpg,,Alka,Liver Support,ALK5801-1200
52883,"Alka Greens, Basische Voedingsextracten 8 gram (10 sticks)","Basische voedingsextracten met vitamines en mineralen, verdeeld over 10 sticks van 8 gram.",in stock,new,21.40 EUR,,https://thehealthhouse.nl/product/alka-greens-basische-voedingsextracten-8-gram-10-sticks/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32964.jpg,,Alka,Liver Support,ALK5001-10
52885,"Alka Greens, Basische Voedingsextracten 8 gram (30 sticks)",Alka Greens: 30 vegan sticks met basische voedingsextracten van 8 gram.,in stock,new,48.90 EUR,,https://thehealthhouse.nl/product/alka-greens-basische-voedingsextracten-8-gram-30-sticks/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32934.jpg,,Alka,Liver Support,ALK5001-30
52891,Alka BasenCaps Original (60 v-caps),Om nieuwe zure afvalstoffen direct te neutraliseren Helpt opgeslagen vaste zuren in het lichaam en de gewrichten op te lossen Zeer efficiënte opname via de darmen Met de juiste verhouding natriumbicarbonaat en kaliumbicarbonaat,in stock,new,34.60 EUR,,https://thehealthhouse.nl/product/alka-basencaps-original-60-v-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32904.jpg,,Alka,Liver Support,ALK5201
52893,Alka® Zuur Base Druppels (55ml),Om nieuwe zure afvalstoffen direct te neutraliseren Helpt opgeslagen vaste zuren in het lichaam en de gewrichten op te lossen De meest efficiënte manier om basisch water te maken Voordelig in gebruik: 1 flesje is voldoende voor ruim 3 maanden.,in stock,new,37.90 EUR,,https://thehealthhouse.nl/product/alka-zuur-base-druppels-55ml/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32866.jpg,,Alka,Liver Support,ALK5501
52895,L-Lysine 500 (100 tabs),Ondersteunt collageensynthese* Gezonde immuun functie* 100 Vegetarische tabletten,in stock,new,20.24 EUR,,https://thehealthhouse.nl/product/l-lysine-500-100-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32855.webp,,NOW Foods,EAA,NOW3112-100
52897,Hawthorn Extract 300mg (90 Vcaps),eidoornextract 300mg Ondersteund de bloedruk Cardiovasculaire ondersteuning Natuurlijke rustgever,in stock,new,26.84 EUR,,https://thehealthhouse.nl/product/hawthorn-extract-300mg-90-vcaps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32690.webp,,NOW Foods,Vitamines,NOW4179
52899,Hawthorn Berry 540mg (100 V-caps),Meidoornbessen 540mg Opruimen van vrij radicalen Kruiden supplement Vegetarisch/Veganistisch 100 V-caps,in stock,new,21.34 EUR,,https://thehealthhouse.nl/product/hawthorn-berry-540mg-100-v-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32687.webp,,NOW Foods,Vitamines,NOW4178
52901,ZMA® (90 Caps),Premium kwaliteit Bevat 5mg Boron (borium) 90 Caps,in stock,new,34.54 EUR,,https://thehealthhouse.nl/product/zma-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32630.jpg,,5% Nutrition,ZMA,RPI8203-90
52903,L-Glutamine 5000 (60 servings),Superieur Glutamine supplement Met L-Alanine 250mg Met N-Acetyl L-Glutamine 250mg,in stock,new,34.54 EUR,,https://thehealthhouse.nl/product/l-glutamine-5000-60-servings/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32627.jpg,,5% Nutrition,Glutamine,RPI3015
52907,Boron 3mg (250 Vcaps),"Biologisch actief spoorelement Bevat 3 mg borium per capsule 1 capsule per dag, bij de maaltijd 250 capsules",in stock,new,26.84 EUR,,https://thehealthhouse.nl/product/boron-3mg-250-vcaps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32547.webp,,NOW Foods,Joints / Gewrichten,NOW4107-250
52909,Critical Mass Professional (6000 Gram),"Nieuwe formule met verlaagd suikergehalte Toegevoegd HMB, Glutamine, Leucine &#038; Creatine Matrix Bevat CLA &#038; MCT-poeder Hoogcalorische eiwit- en koolhydraat shake",in stock,new,92.84 EUR,,https://thehealthhouse.nl/product/critical-mass-professional-6000-gram/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32258.jpg,,Applied Nutrition,Weightgainers,APN2002-6
52913,Apple Cider Vinegar (180 Caps),Ondersteunt de spijsvertering Gezonde darmen 180 porties,in stock,new,26.84 EUR,,https://thehealthhouse.nl/product/apple-cider-vinegar-180-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32248.jpg,,Redcon1,Liver Support,RED5501-1
52915,Zinc (90 caps),Essentieel mineraal Gemakkelijk opneembare bron Halal gecertificeerd product Draagt ​​bij aan de normale functie van het immuunsysteem Met Vitamine C 90 Tabletten,in stock,new,21.34 EUR,,https://thehealthhouse.nl/product/zinc-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32245.jpg,,Applied Nutrition,Vitamines,APN4207
52917,Vitamine C 1000mg (100 tabl),Halal gecertificeerd product Geschikt voor veganisten Met Rozenbottel Anti-Oxidante werking 100 tabletten,in stock,new,21.34 EUR,,https://thehealthhouse.nl/product/vitamine-c-1000mg-100-tabl/,https://thehealthhouse.nl/wp-content/uploads/2026/08/32234.jpg,,Applied Nutrition,Vitamines,APN4205
52919,Applied Shaker Blue (700ml),"Uniek systeem voor eenvoudig vermengen Breed mondstuk voor makkelijk drinken Stevige schroefdop BPA vrij Handig voor gebruik tijdens of na een training/wedstrijd Transparant, 700 ml",in stock,new,11.44 EUR,,https://thehealthhouse.nl/product/applied-shaker-blue-700ml/,https://thehealthhouse.nl/wp-content/uploads/2026/08/44284.jpg,,Applied Nutrition,Gear,A-APN500
52925,Amino Complete (360 Vcaps),Proteïne mix 20 aminozuren Met vitamine B-6 Makkelijk te slikken 360 Vegetarische Capsules,in stock,new,48.84 EUR,,https://thehealthhouse.nl/product/amino-complete-360-vcaps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/31250.webp,,NOW Foods,EAA,NOW3120-360
52929,Stage Ready (60 caps),Messcherpe focus Krachtige formule 60 Vegetarische caps,in stock,new,37.84 EUR,,https://thehealthhouse.nl/product/stage-ready-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/31055.jpg,,5% Nutrition,Fatburners,RPI5101
52937,L-Citrulline 3000 (60 servings),NO Booster Betere pomp L-Citrulline 3000 mg GlycerSize 500 mg 60 servings,in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/l-citrulline-3000-60-servings/,https://thehealthhouse.nl/wp-content/uploads/2026/08/31027.jpg,,5% Nutrition,EAA,RPI3020
52939,Diet Fuel Ultra Lean (2kg),Selecteer: CLA+ Green Tea en Mixmaster shaker en profiteer van de Combi Deal Laag suiker 25g eiwit per portie Rijk aan vezels Bevat Tolerase™ ph-stabiel lactase.,in stock,new,81.84 EUR,,https://thehealthhouse.nl/product/diet-fuel-ultra-lean-2kg/,https://thehealthhouse.nl/wp-content/uploads/2026/08/30992.jpg,,USN,Eiwitten > Eiwitten Isolaat,USN1501-2
52941,Triphala 500 mg (120 Tabl),"Gestandaardiseerd fruitextract Ayurvedische Tonifier &#038; Spijsverteringsondersteuning*",in stock,new,26.84 EUR,,https://thehealthhouse.nl/product/triphala-500-mg-120-tabl/,https://thehealthhouse.nl/wp-content/uploads/2026/08/30884.webp,,NOW Foods,Gezondheidsproducten,NOW4218
52943,Magnesium Caps 400mg (180 Vcaps),Ondersteuning van het zenuwstelsel Ondersteunt energieproductie* Cruciaal voor de enzymfunctie*,in stock,new,30.14 EUR,,https://thehealthhouse.nl/product/magnesium-caps-400mg-180-vcaps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/30878.webp,,NOW Foods,Joints / Gewrichten,NOW4177
52945,"L-Lysine, Double Strength 1000mg (100 Tabs)",Ondersteunt collageensynthese* Gezonde immuun functie* Dubbele sterkte 1000mg per tablet 100 tabletten,in stock,new,23.54 EUR,,https://thehealthhouse.nl/product/l-lysine-double-strength-1000mg-100-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/30858.webp,,NOW Foods,EAA,NOW3111-100
52947,"L-Theanine, Double Strength 200mg (120 Vcap)","Vegetarische L-Theanine Vcaps van 200 mg, 120 capsules per pot.",in stock,new,48.84 EUR,,https://thehealthhouse.nl/product/l-theanine-double-strength-200mg-120-vcap/,https://thehealthhouse.nl/wp-content/uploads/2026/08/30850.webp,,NOW Foods,Nachtrust en herstel,NOW3212-120
52951,Stim Junkie (100 caps),Ultieme energie en focus Bevat Zynamite® en EnXtra® 100 capsules per verpakking,in stock,new,32.34 EUR,,https://thehealthhouse.nl/product/stim-junkie-100-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/28572.jpg,,Stacker2,Pre Workout,STC6101
52955,Black Burn Micronized (60 doseringen),"Bevat nieuw super ingrediënt: Ketonen Geavanceerde thermogene formule voor gewichtsverlies Krachtige vetverbrander in poedervorm Helpt de vetstofwisseling te verhogen Onderdrukking van eetlust 4 verrukkelijke smaken: Orange, Fruit Punch Green Apple en Lemon Lime Combineer met Black Burn STIM Free*",in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/black-burn-micronized-60-doseringen/,https://thehealthhouse.nl/wp-content/uploads/2026/08/3495.jpg,,Stacker2,Fatburners,STC5001
52957,Black Burn STIM Free (90 caps),"Zet vet om in energie 24/7 formule om dag en nacht te gebruiken Geavanceerd, wetenschappelijk getest gewichtsverlies Zuiverste vormen van EPA, ALA, GLA, DHA en CLA beschikbaar Verbetert het vettransport naar de mitochondriën Stimulant Vrije formule Combineer met Black Burn*",in stock,new,32.34 EUR,,https://thehealthhouse.nl/product/black-burn-stim-free-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/28527.jpg,,Stacker2,Fatburners,STC5111
52959,Snickers Hi Protein Crisp Bar (12x55g),Snickers Hi Protein Crisp Bar: doos met 12 knapperige eiwitrepen van 55 gram.,in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/snickers-hi-protein-crisp-bar-12x55g/,https://thehealthhouse.nl/wp-content/uploads/2026/08/28165.jpg,,Mars Protein,Eiwitrepen > Eiwitten,MRS9504-1
52963,Hyper-Aller C (454gr),"Gebufferd – Bruisend Ondersteuning van antioxidanten en collageen Kristallijn poeder Bevat Calcium, Magnesium, Kalium en Zinc",in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/hyper-aller-c-454gr/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27749.jpg,,NutriBiotic,Vitamines,NBI4001
52973,DHEA MAX (60 tabl),25mg per tablet 60 tabletten/verpakking Ondersteund de algehele gezondheid Natuurlijke voorloper van oestrogeen en testosteron Voor mannen en vrouwen,in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/dhea-max-60-tabl/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27697.jpg,,Nutrex,Test boosters,NTR8101
52975,GABA 750 mg (200 Veggi Caps),750 mg GABA per capsule Aminozuur dat wordt gemaakt uit glutamaat Populair bij fitness en bodybuilding 200 Vegetarische capsules,in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/gaba-750-mg-200-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27500.webp,,NOW Foods,Nachtrust en herstel,NOW3103-200
52981,Cholesterol Pro™ (120 Tabl),Ondersteunt gezonde cholesterolwaarden Bergamonte Bergamot-extract CardioAid plantensterolen Vegetarische formule,in stock,new,70.84 EUR,,https://thehealthhouse.nl/product/cholesterol-pro-120-tabl/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27436.webp,,NOW Foods,Gezondheidsproducten,NOW4250
52985,Multi-Vit Complex (90 Caps),"30+ Vitaminen, Mineralen, Probiotica &#038; Antioxidanten Alleen de meest biologisch beschikbare bronnen gebruikt Toonaangevende doseringen van elk ingrediënt Halal gecertificeerd product",in stock,new,21.34 EUR,,https://thehealthhouse.nl/product/multi-vit-complex-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27422.jpg,,Applied Nutrition,Vitamines,APN4201
52987,Full AF (20 servings),"Unieke combinatie Met o.a. L-Citrulline, L-Taurine , GlycerSize™ en Nitrosigine™ Caffeine vrij 20 servings",in stock,new,56.54 EUR,,https://thehealthhouse.nl/product/full-af-20-servings/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27324.jpg,,5% Nutrition,Pre Workout,RPI3009
52989,Biotin 5000 mcg (120 veggi caps),Hoge kwaliteit Biotine 5000 mcg per capsule Ondersteunt het aminozuurmetabolisme Bevordert de normale immuun functie,in stock,new,23.54 EUR,,https://thehealthhouse.nl/product/biotin-5000-mcg-120-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27290.webp,,NOW Foods,Gezondheidsproducten,NOW4191
52991,Vitamin K-2 100mcg (250 Vcaps),"Vitamine K-2 met 100 mcg per vegetarische capsule, in een voordeelpot van 250 stuks.",in stock,new,48.84 EUR,,https://thehealthhouse.nl/product/vitamin-k-2-100mcg-250-vcaps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27285.webp,,NOW Foods,Vitamines,NOW4155-250
52993,Candida Support (90 Vcaps),90 v-caps 2000mcg Biotine 45mg Magnesium Plantaardige ingrediënten,in stock,new,26.84 EUR,,https://thehealthhouse.nl/product/candida-support-90-vcaps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/27017.webp,,NOW Foods,Gezondheidsproducten,NOW4313-90
52995,Calcium & Magnesium (60 Caps),"Glutenvrij en geschikt voor zowel veganisten als vegetariërs Per 3 capsules bevatten 100% referentie-inname (RI) voor Calcium &#038; Magnesium Halal gecertificeerd product",in stock,new,21.34 EUR,,https://thehealthhouse.nl/product/calcium-magnesium-60-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/26849.jpg,,Applied Nutrition,Joints / Gewrichten,APN4206
52997,Dedicated Lifting Straps,2 Straps per set Lengte: 56 cm Breedte: 4 cm Duurzaam materiaal Zachte pols ondersteuning Geborduurd logo-patroon,in stock,new,19.14 EUR,,https://thehealthhouse.nl/product/dedicated-lifting-straps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/26515.jpg,,DEDICATED,Gear,T-DDC107
53001,ISO-GRO WHEY (2kg),28g eiwit per portie Compleet multi-level eiwitcomplex met runder-peptiden. Sojavrij,in stock,new,92.84 EUR,,https://thehealthhouse.nl/product/iso-gro-whey-2kg/,https://thehealthhouse.nl/wp-content/uploads/2026/08/26424.jpg,,USN,Eiwitten,USN1302
53003,Thyroid Energy (180 Vcaps),Ondersteunt gezonde schildklierfunctie * Ondersteunt een gezonde stofwisseling * Verkrijgbaar in 90 en 180 Veggi Caps,in stock,new,59.84 EUR,,https://thehealthhouse.nl/product/thyroid-energy-180-vcaps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/26054.webp,,NOW Foods,Gezondheidsproducten,NOW4154-180
53005,Zinc 50 mg (100 tabs),"Zinksupplement met 50 mg per tablet, verpakt per 100 tabletten.",in stock,new,15.84 EUR,,https://thehealthhouse.nl/product/zinc-50-mg-100-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/26033.webp,,NOW Foods,Vitamines,NOW4210-100
53009,Adam Superior Men’s Multi (60 Tabl),"Adam Superior Men’s Multi met zink, geleverd in 60 tabletten.",in stock,new,37.84 EUR,,https://thehealthhouse.nl/product/adam-superior-mens-multi-60-tabl/,https://thehealthhouse.nl/wp-content/uploads/2026/08/25355.webp,,NOW Foods,Vitamines,NOW4246-60
53011,Glucosamine & Chondroitin with MSM (180 Veggi Caps),"Combinatie van glucosamine, chondroïtine en MSM in 180 vegetarische capsules.",in stock,new,59.84 EUR,,https://thehealthhouse.nl/product/glucosamine-chondroitin-with-msm-180-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/25351.webp,,NOW Foods,Joints / Gewrichten,NOW4249-180
53013,Iron Complex Caps (100 Veggi Caps),"Iron Complex in 100 vegetarische capsules, ook biologisch gecertificeerd.",in stock,new,23.54 EUR,,https://thehealthhouse.nl/product/iron-complex-caps-100-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/25343.webp,,NOW Foods,Vitamines,NOW4182
53015,Iron 18mg (120 Veg Caps),Ferrochel ® IJzerbisglycinaat Zacht en niet-constiperend* Zeer hoge kwaliteit 120 Veg Caps,in stock,new,23.54 EUR,,https://thehealthhouse.nl/product/iron-18mg-120-veg-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/25334.webp,,NOW Foods,Vitamines,NOW4181
53017,Men’s Active Sports Multi (180 Softgels),Men’s Active Sports Multi in 180 softgels voor mannen.,in stock,new,70.84 EUR,,https://thehealthhouse.nl/product/mens-active-sports-multi-180-softgels/,https://thehealthhouse.nl/wp-content/uploads/2026/08/25318.jpg,,NOW Foods,Vitamines,NOW4180-180
53019,Men’s Active Sports Multi (90 Softgels),"Men’s Active Sports Multi voor mannen, met 90 softgels.",in stock,new,37.84 EUR,,https://thehealthhouse.nl/product/mens-active-sports-multi-90-softgels/,https://thehealthhouse.nl/wp-content/uploads/2026/08/25313.jpg,,NOW Foods,Vitamines,NOW4180-90
53023,Eve Women’s Multiple Vitamin (180 Softgels),"Extra Foliumzuur en vitamine B3, B5, B6, Met Cranberry, Alpha Lipoic Acid &#038; CoQ10 Plus Superfruits – Granaatappel, Acai &#038; Mangosteen Leverbaar in 90/180 softgels / 90 tabletten / 120 v-caps (ijzer vrij)",in stock,new,70.84 EUR,,https://thehealthhouse.nl/product/eve-womens-multiple-vitamin-180-softgels/,https://thehealthhouse.nl/wp-content/uploads/2026/08/24558.jpg,,NOW Foods,Vitamines,NOW4329-180
53025,Liquid Magnesium (237ml),Met sporenmineralen 400 mg Magnesium per 3 Porties Ionische sporenmineralen,in stock,new,31.24 EUR,,https://thehealthhouse.nl/product/liquid-magnesium-237ml/,https://thehealthhouse.nl/wp-content/uploads/2026/08/24105.webp,,NOW Foods,Vitamines,NOW4606
53029,SizeOn Get Swole (24 Servings),Versnelt eiwitsynthese en spierkrachtherstel * Verhoogd spiervolume en cel-volume * Versterkt S6K1- en 4E-BP1-signalering en hypertrofische mTOR-padgeleiding * 4 geweldige smaken,in stock,new,81.84 EUR,,https://thehealthhouse.nl/product/sizeon-get-swole-24-servings/,https://thehealthhouse.nl/wp-content/uploads/2026/08/20846.jpg,,Gaspari Nutrition,Creatine,GSP7201
53037,Diet Fuel Ultra Lean (1kg),Laag suiker 25g eiwit per portie Rijk aan vezels Bevat Tolerase™ ph-stabiel lactase.,in stock,new,48.84 EUR,,https://thehealthhouse.nl/product/diet-fuel-ultra-lean-1kg/,https://thehealthhouse.nl/wp-content/uploads/2026/08/20612.jpg,,USN,Mealprep en Dieet,USN1501-1
53039,Woman’s Multi (90 caps),21 actieve ingrediënten Alles-in-één vitamine- en mineralenformule ontworpen voor vrouwen Geschikt voor vegetariërs,in stock,new,25.74 EUR,,https://thehealthhouse.nl/product/womans-multi-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/20607.jpg,,USN,Vitamines,USN4202
53041,Men’s Multi (90 caps),21 actieve ingrediënten Op maat gemaakte formule voor mannen Alles-in-één vitamine- en mineralenformule,in stock,new,25.74 EUR,,https://thehealthhouse.nl/product/mens-multi-90-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/20600.jpg,,USN,Vitamines,USN4201
53047,Snickers Hi Protein Bar White (12 x 57g),Protein Bar 20 gram eiwit per reep Met de bekende Snickers smaak Perfect voor onderweg,in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/snickers-hi-protein-bar-white-12-x-57g/,https://thehealthhouse.nl/wp-content/uploads/2026/08/4670.jpg,,Mars Protein,Eiwitrepen > Eiwitten,MRS9504
53049,Bounty Protein Hi Protein Bars (12 x 52g),Protein Bar 18 gram eiwit per reep Met de bekende Bounty smaak Perfect voor onderweg 2 bars per wikkel,in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/bounty-protein-hi-protein-bars-12-x-52g/,https://thehealthhouse.nl/wp-content/uploads/2026/08/4673.jpg,,Mars Protein,Eiwitrepen > Eiwitten,MRS9503
53051,M&M’s Hi Protein Peanut Bar (12x51g),M&M’s Hi Protein Peanut Bar: 12 pindasmaak-eiwitrepen van 51 gram.,in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/mms-hi-protein-peanut-bar-12x51g/,https://thehealthhouse.nl/wp-content/uploads/2026/08/20291.jpg,,Mars Protein,Eiwitrepen > Eiwitten,MRS9507-PN
53053,M&M’s Hi Protein Chocolate Bar (12x51g),M&M’s Hi Protein Chocolate Bar: 12 chocolade-eiwitrepen van 51 gram.,in stock,new,43.34 EUR,,https://thehealthhouse.nl/product/mms-hi-protein-chocolate-bar-12x51g/,https://thehealthhouse.nl/wp-content/uploads/2026/08/20282.jpg,,Mars Protein,Eiwitrepen > Eiwitten,MRS9507-CH
53055,Peri-Peri Style (300 ml),"Vegan Peri-Peri Style saus van 300 ml, glutenvrij en lactosevrij.",in stock,new,10.44 EUR,,https://thehealthhouse.nl/product/peri-peri-style-300-ml/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19891.jpg,,CALLOWFIT,Fit Sausjes,CAF9501-PPS
53057,Curry Mango Style (300 ml),"Vegan Curry Mango Style saus van 300 ml, glutenvrij en lactosevrij.",in stock,new,10.44 EUR,,https://thehealthhouse.nl/product/curry-mango-style-300-ml/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19884.jpg,,CALLOWFIT,Fit Sausjes,CAF9501-CUM
53059,Dandelion Root 500mg (100 Veggi caps),Kruidensupplement Vegetarisch / Veganistisch Botanische / Kruiden,in stock,new,18.04 EUR,,https://thehealthhouse.nl/product/dandelion-root-500mg-100-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19826.webp,,NOW Foods,Liver Support,NOW4173
53061,7-Keto DHEA Metabolite 100mg (60 Veggi Caps),Natuurlijke metaboliet van DHEA Bevordert veilig thermogenese Stimuleert een gezond lichaamsgewicht Ondersteunt droge spiermassa Bevat extracten die oxidatieve stress op celniveau helpen remmen,in stock,new,76.34 EUR,,https://thehealthhouse.nl/product/7-keto-dhea-metabolite-100mg-60-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19821.jpg,,Life Extension,Test boosters,LEX8115-60
53065,Gluten Digest (60 Veggi caps),BioCor e® DPP IV Helpt bij het verteren van gluten en granen,in stock,new,26.84 EUR,,https://thehealthhouse.nl/product/gluten-digest-60-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19444.webp,,NOW Foods,Gezondheidsproducten,NOW4166
53067,NAC with Selenium & Molybdenum 600mg (250 Vcaps),"Met Selenium &#038; Molybdenum Belangrijk Antioxidant 600mg NAC per capsule Vegetarische capsules",in stock,new,54.34 EUR,,https://thehealthhouse.nl/product/nac-with-selenium-molybdenum-600mg-250-vcaps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19368.webp,,NOW Foods,EAA,NOW3211-250
53069,Niacin 500mg Flush Free Double Strength (90 Veg Capsules),Flush Free niacine van 500 mg in vegetarische capsules.,in stock,new,37.84 EUR,,https://thehealthhouse.nl/product/niacin-500mg-flush-free-double-strength-90-veg-capsules/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19290.jpg,,NOW Foods,Vitamines,NOW4197-90
53073,Male Performance (60 Veggi Caps),Energie en uithoudingsvermogen 21 Hele kruiden Niet-GMO-product Glutenvrij Vegetarisch Getest door derden Bevordert energie en herstel Ondersteuning van een gezonde bloedstroom Met Wilde haver en Maca,in stock,new,56.54 EUR,,https://thehealthhouse.nl/product/male-performance-60-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19257.jpg,,Crystal Star,Test boosters,CRS8301
53075,Super Enzymes (90 tabs),"Super Enzymes in tabletvorm, met 90 tabletten per verpakking.",in stock,new,26.84 EUR,,https://thehealthhouse.nl/product/super-enzymes-90-tabs/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19242.webp,,NOW Foods,Gezondheidsproducten,NOW4243-90
53077,Super Enzymes (180 caps),Enzymensupplement in capsulevorm met een ruime verpakking van 180 capsules.,in stock,new,48.84 EUR,,https://thehealthhouse.nl/product/super-enzymes-180-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19237.webp,,NOW Foods,Gezondheidsproducten,NOW4144-180
53081,Ultra Pregnenolone 50mg (60 Veggi Caps),"Gemicroniseerde Pregnenolone voor beterde absorptie HPLC getest op potentie en zuiverheid Ondersteunt de immuun-, bot- en cardiovasculaire gezondheid 60 vegetarische capsules Met Bioperine 50mg per capsule",in stock,new,48.84 EUR,,https://thehealthhouse.nl/product/ultra-pregnenolone-50mg-60-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/19208.jpg,,NaturesPlus,Nachtrust en herstel,NPL8201
53091,P-5-P 50mg (90 Veggi Caps),Gezondheid van het zenuwstelsel Co-enzym B-6 + Mg bisglycinaat Vitamine B6 33mg (uit 50mg P-5-P) Magnesium,in stock,new,32.34 EUR,,https://thehealthhouse.nl/product/p-5-p-50mg-90-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/18601.webp,,NOW Foods,Gezondheidsproducten,NOW4171
53093,Maca 500 (250 Veggi Caps),"Atleten, bodybuilders en andere sporters gebruiken Maca om op een natuurlijke manier hun sportieve prestaties te ondersteunen.",in stock,new,32.34 EUR,,https://thehealthhouse.nl/product/maca-500-250-veggi-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/18524.webp,,NOW Foods,Test boosters,NOW4132-250
53095,Zinc Picolinate (120 Caps),"25mg zink per capsule Draagt o.a. bij tot het behoud van normale botten, haren, nagels en huid Ondersteunt het immuunsysteem",in stock,new,23.54 EUR,,https://thehealthhouse.nl/product/zinc-picolinate-120-caps/,https://thehealthhouse.nl/wp-content/uploads/2026/08/18264.jpg,,Universal Nutrition,Vitamines,UNI4110
